"","Cause","Period1","Period2","Sex","Country","Sources","Change","Contribution","Prop","Country.name","Cause.name","Change","Contribution","Prop"
"2468",5,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,0.764542213938832,32.4850707651379,"BRAZIL","Abnormal",2.20298190634499,0.704340394483827,31.9721370591015
"2469",6,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,0.00187493741564136,0.0796652866471897,"BRAZIL","Mental",2.20298190634499,-0.000689147910344356,-0.0312825043346695
"2470",7,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,0.018985384044444,0.806680825391838,"BRAZIL","Nervous",2.20298190634499,0.0168006533249453,0.762632379165547
"2471",8,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,0.277915562340315,11.8085130484116,"BRAZIL","Endocrine",2.20298190634499,0.114389203842918,5.19247132776973
"2472",9,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,0.0739783321535003,3.14330760457604,"BRAZIL","Digestive",2.20298190634499,0.0549417490441669,2.49397186994249
"2473",10,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,0.0363353262442379,1.54387242823046,"BRAZIL","Genitourinary",2.20298190634499,0.0339027087183197,1.53894630821405
"2474",11,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,0.0177693328035126,0.755011329717856,"BRAZIL","Perinatal",2.20298190634499,0.0589929338371046,2.67786737908261
"2475",12,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,0.216019839553085,9.17859033368838,"BRAZIL","Respiratory",2.20298190634499,0.151158904388849,6.86155905109726
"2476",13,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,0.139740848127221,5.93752870336121,"BRAZIL","External",2.20298190634499,0.0897991591370763,4.07625495599571
"2477",14,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,-0.155770595314024,-6.61862578631737,"BRAZIL","Homicide",2.20298190634499,-0.0113952579364518,-0.517265162443297
"2478",15,"1990-1995","1995-2000",1,2070,"UN",2.35351869622313,-0.0130446265623913,-0.554260587915659,"BRAZIL","Rest",2.20298190634499,0.0219147562720864,0.99477695250097
"2479",2,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.218200216606412,10.7222398701207,"BRAZIL","Infectious",1.7950349327317,0.153995972247665,8.57899584234349
"2480",3,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.0653483957042515,3.21118459351685,"BRAZIL","Neoplasms",1.7950349327317,0.0495115130848951,2.75824788599229
"2481",4,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.522560438430904,25.6783354967895,"BRAZIL","Circulatory",1.7950349327317,0.525543433226147,29.2776159195059
"2482",5,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.502366174057296,24.6860003379064,"BRAZIL","Abnormal",1.7950349327317,0.513476156263088,28.6053573053131
"2483",6,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,-0.0120801894052224,-0.593613931708072,"BRAZIL","Mental",1.7950349327317,-0.00175903899200419,-0.0979946941381956
"2484",7,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.0141946324673224,0.697516512815237,"BRAZIL","Nervous",1.7950349327317,0.00716192955593916,0.398985525314546
"2485",8,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.0761068690356179,3.73985011681137,"BRAZIL","Endocrine",1.7950349327317,0.0547017859281859,3.04739394931665
"2486",9,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.0591245792531667,2.90534964094892,"BRAZIL","Digestive",1.7950349327317,0.0332839870748822,1.85422503305997
"2487",10,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.0173619477691561,0.853156662668173,"BRAZIL","Genitourinary",1.7950349327317,0.0121349863148147,0.676030649517642
"2488",11,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.0925340438503133,4.54707254532657,"BRAZIL","Perinatal",1.7950349327317,0.117905226033239,6.56840844059842
"2489",12,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.250274670202451,12.2983610605965,"BRAZIL","Respiratory",1.7950349327317,0.197995521420491,11.0301765057675
"2490",13,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,0.275519823263471,13.5388941402059,"BRAZIL","External",1.7950349327317,0.115273700829187,6.42180821817004
"2491",14,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,-0.0433714942837623,-2.13125162050092,"BRAZIL","Homicide",1.7950349327317,0.00708688397870673,0.394804794574213
"2492",15,"1995-2000","2000-2005",1,2070,"UN",2.03502457741561,-0.00311552953576495,-0.153095425497098,"BRAZIL","Rest",1.7950349327317,0.00872287576645086,0.485944624664008
"2493",2,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.140381923601012,10.0122650056747,"BRAZIL","Infectious",1.19569654022517,0.0990461701125828,8.28355412769954
"2494",3,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,-0.0420729467181354,-3.00071035718851,"BRAZIL","Neoplasms",1.19569654022517,-0.0281770435545445,-2.35653801835358
"2495",4,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.184928623533489,13.1894074283692,"BRAZIL","Circulatory",1.19569654022517,0.258346273790398,21.6063411659405
"2496",5,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.678699217038388,48.4059218296911,"BRAZIL","Abnormal",1.19569654022517,0.613385123903448,51.2993977374842
"2497",6,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,-0.0203407136106134,-1.45073247217227,"BRAZIL","Mental",1.19569654022517,-0.0116407466890398,-0.973553598043169
"2498",7,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,-0.0218518235001187,-1.55850726452676,"BRAZIL","Nervous",1.19569654022517,-0.0205977196651624,-1.72265445054173
"2499",8,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.00284737824379465,0.203079604673967,"BRAZIL","Endocrine",1.19569654022517,0.023102731242249,1.9321567358469
"2500",9,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.0287868028108302,2.0531211641415,"BRAZIL","Digestive",1.19569654022517,0.00885898293190931,0.74090562562312
"2501",10,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,-0.000773413824959292,-0.0551611202917659,"BRAZIL","Genitourinary",1.19569654022517,-0.00185526913871832,-0.15516220682289
"2502",11,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.0846032860605997,6.03404269339646,"BRAZIL","Perinatal",1.19569654022517,0.107520101282792,8.99225661910373
"2503",12,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.121281975199099,8.65002590758265,"BRAZIL","Respiratory",1.19569654022517,0.0986782147956982,8.25278082490022
"2504",13,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.102711413196091,7.32554350052514,"BRAZIL","External",1.19569654022517,0.0314786591328361,2.63266289345524
"2505",14,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.142063447641836,10.1321940099103,"BRAZIL","Homicide",1.19569654022517,0.011844822470019,0.990621120956692
"2506",15,"2000-2005","2005-2010",1,2070,"UN",1.40209956010401,0.000834390432691026,0.0595100702142102,"BRAZIL","Rest",1.19569654022517,0.00570623961071136,0.477231422751861
"2507",2,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.113608693085712,8.47072859255505,"BRAZIL","Infectious",1.10175505940805,0.0828889615228361,7.52335655870468
"2508",3,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.0963938877721487,7.18718294455737,"BRAZIL","Neoplasms",1.10175505940805,0.0780331692448371,7.08262408949252
"2509",4,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.353714755076704,26.3731727569152,"BRAZIL","Circulatory",1.10175505940805,0.394568027496009,35.8126812422357
"2510",5,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.259220918644873,19.3276587179548,"BRAZIL","Abnormal",1.10175505940805,0.211176815882747,19.1673107447502
"2511",6,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.0113053880887961,0.842936148041477,"BRAZIL","Mental",1.10175505940805,-0.000176474656005321,-0.0160175943371785
"2512",7,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.00619565123856566,0.461951270369974,"BRAZIL","Nervous",1.10175505940805,0.00104565367588746,0.0949079985572538
"2513",8,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.0342722963909039,2.55536185731778,"BRAZIL","Endocrine",1.10175505940805,0.0698123936742327,6.33647134888053
"2514",9,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.0663210409968243,4.94493443240276,"BRAZIL","Digestive",1.10175505940805,0.0338216436618245,3.06979699099328
"2515",10,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,-0.00935516805254493,-0.697526636021272,"BRAZIL","Genitourinary",1.10175505940805,-0.0135831970728514,-1.23286904442712
"2516",11,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.158295542773827,11.8026054505939,"BRAZIL","Perinatal",1.10175505940805,0.154969362787675,14.0656819738987
"2517",12,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.0778725456013241,5.8062211674464,"BRAZIL","Respiratory",1.10175505940805,0.0559257987890276,5.0760646217568
"2518",13,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.120633665423346,8.99451451444227,"BRAZIL","External",1.10175505940805,0.0229827530289366,2.08601293297303
"2519",14,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.0480331010146518,3.58137525485773,"BRAZIL","Homicide",1.10175505940805,-0.00184899117970668,-0.167822345258855
"2520",15,"2005-2010","2010-2015",1,2070,"UN",1.34119151433518,0.00467919628004587,0.348883528566412,"BRAZIL","Rest",1.10175505940805,0.0121391425525991,1.10180048178052
"2521",2,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.0266699674709311,1.36069933648722,"CHILE","Infectious",1.57912414984128,0.0619861975495352,3.92535302279847
"2522",3,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.117116321842487,5.97526418420235,"CHILE","Neoplasms",1.57912414984128,0.223697489784404,14.1659216475721
"2523",4,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.364586050668568,18.6011474433905,"CHILE","Circulatory",1.57912414984128,0.451054686703953,28.5635987993274
"2524",5,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.135674146146163,6.92208270747879,"CHILE","Abnormal",1.57912414984128,0.143598372558582,9.0935454677845
"2525",6,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.0212490540277757,1.08412482122784,"CHILE","Mental",1.57912414984128,0.0264729859746097,1.6764347487986
"2526",7,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.0295088916342045,1.5055409914129,"CHILE","Nervous",1.57912414984128,0.0262816612482219,1.66431887263984
"2527",8,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,-0.00541712774473986,-0.276381369267441,"CHILE","Endocrine",1.57912414984128,-0.0269156557277522,-1.70446736125577
"2528",9,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.105512070548965,5.38321632914829,"CHILE","Digestive",1.57912414984128,0.0933934073123498,5.91425362735014
"2529",10,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.0342773868683079,1.74882918845172,"CHILE","Genitourinary",1.57912414984128,0.0399148990742031,2.5276606071926
"2530",11,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.297905880285437,15.1991311606157,"CHILE","Perinatal",1.57912414984128,0.136384720386098,8.63673197574785
"2531",12,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.222714973684209,11.3628978831031,"CHILE","Respiratory",1.57912414984128,0.142217860392743,9.00612281859143
"2532",13,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,0.627822615589453,32.0314532590023,"CHILE","External",1.57912414984128,0.246090118973018,15.5839627300838
"2533",14,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,-0.00908572717233763,-0.463552981396723,"CHILE","Homicide",1.57912414984128,-0.00411980485752363,-0.260891764459287
"2534",15,"1990-1995","1995-2000",1,2120,"UN",1.96001914278743,-0.00851536106198912,-0.43445295385631,"CHILE","Rest",1.57912414984128,0.0190672104688502,1.20745480782918
"2535",2,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.0769234681979771,4.7273989152585,"CHILE","Infectious",1.34356079823279,0.0856665934323676,6.37608610976493
"2536",3,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.137990238930982,8.48031064017654,"CHILE","Neoplasms",1.34356079823279,0.249013812606604,18.5338700663295
"2537",4,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.282726247349994,17.3751884353105,"CHILE","Circulatory",1.34356079823279,0.298129202721643,22.1894835807787
"2538",5,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.0869645043816529,5.34447956274846,"CHILE","Abnormal",1.34356079823279,0.103665038894296,7.7156939254739
"2539",6,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,-0.0594119210800707,-3.65121149431919,"CHILE","Mental",1.34356079823279,-0.031024383045835,-2.3091164230634
"2540",7,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,-0.0281301586921854,-1.72876346845454,"CHILE","Nervous",1.34356079823279,-0.0442713658352073,-3.29507722266371
"2541",8,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,-0.00185537970974387,-0.114023980362686,"CHILE","Endocrine",1.34356079823279,0.00111659938127505,0.0831074695498508
"2542",9,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.108254195075357,6.65285609658568,"CHILE","Digestive",1.34356079823279,0.0821150882575441,6.11175083148837
"2543",10,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.00874141367301806,0.537211211139049,"CHILE","Genitourinary",1.34356079823279,0.0151741285839548,1.12939649652726
"2544",11,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.132380012671625,8.1355292860054,"CHILE","Perinatal",1.34356079823279,0.0957236434586134,7.12462313462262
"2545",12,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.45661812577374,28.0618656833639,"CHILE","Respiratory",1.34356079823279,0.318974455992788,23.7409766950883
"2546",13,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.519531951099468,31.9282897613078,"CHILE","External",1.34356079823279,0.161066520733326,11.9880336598969
"2547",14,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,-0.0994887911695133,-6.11417054473768,"CHILE","Homicide",1.34356079823279,-0.0101388889281224,-0.754628219389719
"2548",15,"1995-2000","2000-2005",1,2120,"UN",1.62718377646729,0.00593986996499194,0.365039895978298,"CHILE","Rest",1.34356079823279,0.0183503519795308,1.3657998955959
"2549",2,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.0881366474458504,6.36403303210289,"CHILE","Infectious",1.0598578805987,0.047278490521791,4.46083304066051
"2550",3,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.209827679211179,15.1509085068143,"CHILE","Neoplasms",1.0598578805987,0.29877850334768,28.1904308886116
"2551",4,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.325540396632173,23.506111220351,"CHILE","Circulatory",1.0598578805987,0.311220816650207,29.3643914290096
"2552",5,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.0476177202651732,3.43830578383618,"CHILE","Abnormal",1.0598578805987,0.0329664543175201,3.11045989476418
"2553",6,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.0747702129742475,5.39889046128998,"CHILE","Mental",1.0598578805987,0.0158697907607487,1.49735082894171
"2554",7,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,-0.0124487536728317,-0.898880112623835,"CHILE","Nervous",1.0598578805987,0.00408802769695346,0.385714704941778
"2555",8,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.0296694653027422,2.14232629335587,"CHILE","Endocrine",1.0598578805987,0.0541223027169839,5.10656227667157
"2556",9,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.163499966959021,11.8057496016537,"CHILE","Digestive",1.0598578805987,0.0848687364395761,8.00755818238903
"2557",10,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.0116765365372878,0.843121066858264,"CHILE","Genitourinary",1.0598578805987,0.0159387563499353,1.5038578890343
"2558",11,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.0923963356679611,6.67160992931387,"CHILE","Perinatal",1.0598578805987,0.0412902120414197,3.89582535519719
"2559",12,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.127005314880763,9.17060090866727,"CHILE","Respiratory",1.0598578805987,0.109968001361049,10.3757308761934
"2560",13,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.184903341568607,13.3512109614991,"CHILE","External",1.0598578805987,0.0171063360051958,1.61402168331594
"2561",14,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.0313755021353481,2.2655131296076,"CHILE","Homicide",1.0598578805987,0.00362834874132724,0.342342950667842
"2562",15,"2000-2005","2005-2010",1,2120,"UN",1.38491813290804,0.010947767000513,0.790499217273226,"CHILE","Rest",1.0598578805987,0.0227331036483204,2.1449199996021
"2563",2,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.00782793172137862,0.659297787808992,"CHILE","Infectious",0.889586769723365,0.00536071440675422,0.60260725419975
"2564",3,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.206231319124123,17.3695756829518,"CHILE","Neoplasms",0.889586769723365,0.238996969433576,26.8660660845818
"2565",4,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.281755959833861,23.7305443675674,"CHILE","Circulatory",0.889586769723365,0.251233621225071,28.2416094501042
"2566",5,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.0421359049902384,3.54884405436555,"CHILE","Abnormal",0.889586769723365,0.0263574099976296,2.9628824185218
"2567",6,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.0652872663500421,5.49873859516732,"CHILE","Mental",0.889586769723365,0.0287123892736399,3.22760974542918
"2568",7,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.0244688725730676,2.06086027980357,"CHILE","Nervous",0.889586769723365,0.0195671432190194,2.19957668942224
"2569",8,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.0450122541562912,3.79110097607141,"CHILE","Endocrine",0.889586769723365,0.0439208525656988,4.93721962382117
"2570",9,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.105398558721592,8.87706217641407,"CHILE","Digestive",0.889586769723365,0.0531164838200392,5.97091656798772
"2571",10,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.0282965449598546,2.38324121347653,"CHILE","Genitourinary",0.889586769723365,0.0304646486614708,3.42458427871453
"2572",11,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,-0.0119126467131759,-1.00332781435703,"CHILE","Perinatal",0.889586769723365,0.0343116748311108,3.85703519868901
"2573",12,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.092604051316208,7.79946074493529,"CHILE","Respiratory",0.889586769723365,0.0586998622268541,6.59855387070425
"2574",13,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.25281510227325,21.2930367287495,"CHILE","External",0.889586769723365,0.073246743987506,8.23379421551913
"2575",14,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.0428083056287805,3.60547615966374,"CHILE","Homicide",0.889586769723365,0.00803225904097562,0.902920245033929
"2576",15,"2005-2010","2010-2015",1,2120,"UN",1.18731351236484,0.00458408742932485,0.386089047381805,"CHILE","Rest",0.889586769723365,0.0175659970340112,1.97462435727025
"2577",2,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.0103604465134592,0.55222525373079,"COLOMBIA","Infectious",1.02014667610912,0.0865712961627864,8.48616166578836
"2578",3,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.0169870735617397,0.905433081053878,"COLOMBIA","Neoplasms",1.02014667610912,0.0300101826297459,2.94175174340674
"2579",4,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.387150916733839,20.6356466343137,"COLOMBIA","Circulatory",1.02014667610912,0.420118250156268,41.1821417444221
"2580",5,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.355385919609404,18.9425310360612,"COLOMBIA","Abnormal",1.02014667610912,0.353158372080959,34.6183916834311
"2581",6,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.0078754637611362,0.419772445916424,"COLOMBIA","Mental",1.02014667610912,0.00337056833631612,0.330400364501661
"2582",7,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.0396017184122588,2.11082302002861,"COLOMBIA","Nervous",1.02014667610912,0.0245819583976561,2.40964941349539
"2583",8,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,-9.46470994262695e-05,-0.00504481331259764,"COLOMBIA","Endocrine",1.02014667610912,-0.0769504561430186,-7.54307767158646
"2584",9,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.0300631330307932,1.60240403194062,"COLOMBIA","Digestive",1.02014667610912,0.0136142284323754,1.33453637121091
"2585",10,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.0271649909626628,1.4479292960456,"COLOMBIA","Genitourinary",1.02014667610912,0.0223616379571115,2.19200223661951
"2586",11,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,-0.0107357036780616,-0.572226947930711,"COLOMBIA","Perinatal",1.02014667610912,0.0212321490656353,2.08128395287387
"2587",12,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.0871022428251582,4.64266265765256,"COLOMBIA","Respiratory",1.02014667610912,0.0634925193619087,6.22386180819327
"2588",13,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,-0.0483618959903974,-2.57775186132226,"COLOMBIA","External",1.02014667610912,-0.0265630466958111,-2.60384583098615
"2589",14,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.959065761767149,51.1194505901216,"COLOMBIA","Homicide",1.02014667610912,0.0567104138314453,5.55904510199857
"2590",15,"1990-1995","1995-2000",1,2130,"UN",1.87612689630996,0.0145614759002349,0.7761455757004,"COLOMBIA","Rest",1.02014667610912,0.028438602535746,2.78769741663149
"2591",2,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.0125321056460705,0.897642197660416,"COLOMBIA","Infectious",1.00690868813527,0.0687526957562948,6.82809638713322
"2592",3,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.000305660653235488,0.021893679183486,"COLOMBIA","Neoplasms",1.00690868813527,-0.00203545206394319,-0.202148624590053
"2593",4,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.333072042352141,23.8570858337733,"COLOMBIA","Circulatory",1.00690868813527,0.449747124030434,44.6661280541075
"2594",5,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.190194710469615,13.6231534197817,"COLOMBIA","Abnormal",1.00690868813527,0.205916927223338,20.4504072364976
"2595",6,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,5.58893083746262e-05,0.00400320608618957,"COLOMBIA","Mental",1.00690868813527,-0.000188766434671242,-0.0187471254241361
"2596",7,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,-0.011822836606719,-0.846839097431552,"COLOMBIA","Nervous",1.00690868813527,-0.0131301661930923,-1.30400763721768
"2597",8,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.0190890245377321,1.36729727798107,"COLOMBIA","Endocrine",1.00690868813527,-0.024931876550499,-2.47608118236334
"2598",9,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.00887708258241872,0.63584238300719,"COLOMBIA","Digestive",1.00690868813527,-0.0212186908641261,-2.10731033649354
"2599",10,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,-0.00892098848828922,-0.638987249077499,"COLOMBIA","Genitourinary",1.00690868813527,-0.00337328648645217,-0.335014140428094
"2600",11,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.113092008965123,8.10048704761083,"COLOMBIA","Perinatal",1.00690868813527,0.101553803043678,10.0857013391899
"2601",12,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.156230736329176,11.1904021128803,"COLOMBIA","Respiratory",1.00690868813527,0.170239270242275,16.9071209979872
"2602",13,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.363850144251866,26.0616413816869,"COLOMBIA","External",1.00690868813527,0.112241319457477,11.1471199702667
"2603",14,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,0.251849633895563,18.0393355462072,"COLOMBIA","Homicide",1.00690868813527,-0.00261864443159105,-0.26006771641236
"2604",15,"1995-2000","2000-2005",1,2130,"UN",1.39611369415718,-0.0322915197391277,-2.31295773934957,"COLOMBIA","Rest",1.00690868813527,-0.0340455685938501,-3.38119722225262
"2605",2,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,0.0528707381473342,5.49466467325474,"COLOMBIA","Infectious",0.849063189247175,0.0712558374990423,8.39228910185372
"2606",3,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,-0.0333134437635896,-3.46214577300135,"COLOMBIA","Neoplasms",0.849063189247175,0.0389315540758084,4.58523636036173
"2607",4,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,0.173972217029507,18.0803035580096,"COLOMBIA","Circulatory",0.849063189247175,0.355326489706655,41.8492397511317
"2608",5,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,-0.0185142234596363,-1.92411631010181,"COLOMBIA","Abnormal",0.849063189247175,0.0162767989357543,1.91703033907125
"2609",6,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,0.000504837532670973,0.052465939642648,"COLOMBIA","Mental",0.849063189247175,9.70266500134781e-05,0.0114274945895967
"2610",7,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,-0.0223087162019661,-2.31846422266736,"COLOMBIA","Nervous",0.849063189247175,-0.00681694021560965,-0.802877842537717
"2611",8,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,0.091878351631841,9.54858491934652,"COLOMBIA","Endocrine",0.849063189247175,0.143096916251428,16.85350608337
"2612",9,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,-0.00949146563072354,-0.986413708717584,"COLOMBIA","Digestive",0.849063189247175,-0.00387721856673494,-0.456646644894909
"2613",10,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,-0.0283085705118602,-2.9420073899555,"COLOMBIA","Genitourinary",0.849063189247175,-0.0211607316947609,-2.49224462475203
"2614",11,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,0.0209946717117043,2.18190032943012,"COLOMBIA","Perinatal",0.849063189247175,0.0296300295652758,3.48973197054361
"2615",12,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,0.0195630028407612,2.03311215955347,"COLOMBIA","Respiratory",0.849063189247175,0.0772344335814658,9.09642940120228
"2616",13,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,-0.0477860537636371,-4.96623180780289,"COLOMBIA","External",0.849063189247175,0.0596689865716065,7.02762613281023
"2617",14,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,0.769299884675953,79.9505557816964,"COLOMBIA","Homicide",0.849063189247175,0.0916248052040595,10.7912822466487
"2618",15,"2000-2005","2005-2010",1,2130,"UN",0.962219558268629,-0.00714167196972808,-0.742208148686819,"COLOMBIA","Rest",0.849063189247175,-0.00222479831683356,-0.262029769398693
"2619",2,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,0.083757615230158,9.84406977119704,"COLOMBIA","Infectious",0.597542829264128,0.063238353013017,10.5830661696493
"2620",3,"2005-2010","2010-2015",1,2130,"UN",0.850843372476149,-0.0177739033181741,-2.08897476235232,"COLOMBIA","Neoplasms",0.597542829264128,-0.00504230401138086,-0.843839765860874
